Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count,author_id,context_annotations
2022-11-03 14:11:47+00:00,1588172088296079360,"""Scientists say an invasive mosquito species was likely responsible for a large malaria outbreak in Ethiopia earlier this year, a finding that experts called a worrying sign that progress against the disease is at risk of unraveling.""
Source: https://t.co/bjfUWBNyFU",{'place_id': '59f7c708c61d85dc'},0,0,0,602998986,[]
2022-11-03 14:07:53+00:00,1588171108515053571,"Follow these methods to prevent malaria in autumn, learn about a new drug https://t.co/GlbLrh13Cd",,0,0,0,1315534133729406977,[]
2022-11-03 14:06:49+00:00,1588170840650108928,"""He said most malaria spread in Africa has been in rural areas, as native mosquitoes don’t usually like breeding in polluted cities or artificial containers like buckets. But the invasive mosquitoes can thrive in such conditions."" @InfectiousDz  
https://t.co/HORBgzfw6B",,0,1,0,2905260526,[]
2022-11-03 14:03:39+00:00,1588170040376844288,"I am pleased to invite you to read an interesting article,  that I had the pleasure reviewed. "" Evolutionary genetics of malaria "" ( Frontiers in Genetics. https://t.co/qMn8YjbSef)
To view the online publication, please click here:
https://t.co/zWTxS8V1rL",,0,0,0,1230556255892070402,[]
2022-11-03 14:01:46+00:00,1588169570355130371,"AC is a luxury many people take for granted, but did you know that AC allowed for exponential advances in medicine and human life expectancy? Air-conditioned hospitals aided in defeating malaria, decreasing infant mortality, inhibiting bacteria, and advancing developments in...",,0,0,0,1509216482533810191,[]
2022-11-03 13:58:56+00:00,1588168853334372353,"A malaria diagnosis (not by microscopy but by the Rapid kits....we all know the short falls) first dose parenteral arthemeter, dose 2 because their is an ampoule of quinine almost expiring, that goes. Does 3 prepared artesunate ya an infant imebaki so yeap, that goes https://t.co/Bg8UPOCV9e https://t.co/zfjZG1uX6j",,0,1,0,1272081947188215808,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}]"
2022-11-03 13:58:01+00:00,1588168626112274432,"#ASTMH2022 ORAL PRESENTATION w/ @PSIimpact's Jane Miller- Senior Technical Advisor I, ITN-PMI VectorLink Malaria International @ 8am PST!

Explore a Multi-country review of ITN routine distribution data: are ANC and EPI channels achieving their potential:  https://t.co/tXp46v54o4 https://t.co/GKSyUXxFD9",,0,0,1,160534735,[]
2022-11-03 13:50:11+00:00,1588166654017605637,A Washington doctor with an interesting name was among the first to suggest a link between mosquitos and malaria.  Meet Albert Freeman Africanus King. Dr. A.F.A. @GWtweets 👇 https://t.co/Jb2V3ycCPW,,0,0,1,453644522,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1262751238908567555', 'name': 'Washington DC'}}, {'domain': {'id': '171', 'name': 'Local News', 'description': 'For local-level news entities'}, 'entity': {'id': '1262751238908567555', 'name': 'Washington DC'}}]"
2022-11-03 13:50:03+00:00,1588166620286959621,"When you are broke. Soap wil finish, gas wil finish, charger go spoil, data go finish then malaria will set in. 🤣 ah God help thy son",,2,0,2,752571430445912064,[]
2022-11-03 13:46:12+00:00,1588165651885182979,"On World Malaria Day, review all WHO recommendations on BIGG-Rec, 
@PAHO's GRADE recommendations database
https://t.co/Q8NdWmkeee  

@GRADEConoSur 
 
@EpistemonikosEs https://t.co/05BzNh6RlW",,0,0,0,192360733,[]
2022-11-03 13:43:54+00:00,1588165072119291905,Resistant mosquito threatens Africa’s fight against malaria https://t.co/8MEdngK6R3,,1,0,0,19042993,[]
2022-11-03 13:42:47+00:00,1588164790878232576,How To Prevent Malaria During Winter Or Sharad Ritu Medicine For Malaria https://t.co/wsMkHiNBgn,,0,0,0,1540216858355257344,[]
2022-11-03 13:40:12+00:00,1588164139184230401,".@AndrewmitchMP the UK is now the only major country not supporting the effort to defeat AIDS, TB, and malaria. Will the UK government show international leadership and make a pledge to the Global Fund this year to help save lives?",,0,0,0,1262422617300008960,[]
2022-11-03 13:39:44+00:00,1588164024197185536,Another partner event at @ASTMH with a great turnout - @GLIDE_AE's session on integration of #malaria and neglected tropical diseases bringing in a crowd despite the early start! https://t.co/hDKtNrEWzd,,1,0,4,23755062,[]
2022-11-03 13:37:36+00:00,1588163487653502977,"This is truly bonkers, even by Emily Oster standards. 

Her Ted Talk ""argues"" against US investment in AIDS, with a shoddy analysis suggesting that Africans have less sex b4 marriage in places where more African children die young of malaria. So just stick with malaria.

WTAF?! https://t.co/P8FC9bsxgr",,4,0,10,221580114,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847896364256067584', 'name': 'Society', 'description': 'Society'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847896538105782272', 'name': 'Marriage', 'description': 'Marriage'}}]"
2022-11-03 13:33:45+00:00,1588162517318389762,Pleased to share our #clinicaltrial of #malaria chemoppx in Kenyan children with #SickleCell with partners @ampathkenya @MoiMedicine @DukeGHI @DCRINews  #PLOSMedicine https://t.co/uRo8hDzDsY,,1,0,0,1213158669916880929,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1293967642038898688', 'name': 'Duke University'}}, {'domain': {'id': '157', 'name': 'Colleges & Universities', 'description': 'Colleges & universities around the world'}, 'entity': {'id': '1293967642038898688', 'name': 'Duke University'}}]"
2022-11-03 13:30:10+00:00,1588161615345639425,How To Prevent Malaria During Winter Or Sharad Ritu Medicine For Malaria https://t.co/yQWmiEpYYW,,0,0,0,1510301222196355072,[]
2022-11-03 13:30:03+00:00,1588161585897705472,Folic acid supplementation and malaria susceptibility and severity among people taking antifolate antimalarial drugs in endemic areas https://t.co/MGnJjQNl0F,,0,0,0,1314203499547115530,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1260987765946109952', 'name': 'Holistic healing/nutrition', 'description': 'Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '917863840343191552', 'name': 'Dietary Supplements', 'description': 'Conversations about dietary supplements e.g. vitamins, protein powder'}}]"
2022-11-03 13:28:26+00:00,1588161181474250753,How To Prevent Malaria During Winter Or Sharad Ritu Medicine For Malaria https://t.co/qcZAjmeEsS,,0,0,0,1415562093839872003,[]
2022-11-03 13:27:16+00:00,1588160886014984193,"Follow these methods to prevent malaria in autumn, learn about a new drug https://t.co/GMKUrUlN4I",,0,0,0,1536808927349940224,[]
2022-11-03 13:27:01+00:00,1588160821368356864,"Ensuring complete treatment-2nd day follow up of one Malaria PV positive case through ASHA under CHC Kodala.
#zeromalaria 
#malariaelimination 
@HFWOdisha @nhmodisha @nvbdcpmohfw @Ganjam_Admin @GanjamHealth https://t.co/Tm6vFGB8tB",,0,0,0,1499437473373454336,[]
2022-11-03 13:26:20+00:00,1588160650374701057,"Anopheles stephensi #mosquitoes are resistant to several #insecticides. This complicates the fight against #malaria. 
#Insecticide use = unwise anyhow. Members of non-target animal #species get killed by it while  target-species may become resistant to it

https://t.co/RBt1pTd2Fl",,0,0,0,1131770809,[]
2022-11-03 13:26:01+00:00,1588160571966255105,"With regard to the parasites, which are the actual cause of malaria in man, an account of them is given under the heading of Parasitic Diseases, and little need be said about them here.9AZ",,0,0,0,1543657224135794688,[]
2022-11-03 13:25:27+00:00,1588160429007986693,"Ensuring complete treatment-2nd day follow up of one Malaria PV positive case through ASHA under CHC khallikote.
#zeromalaria 
#malariaelimination 
@HFWOdisha @nhmodisha @nvbdcpmohfw @Ganjam_Admin @GanjamHealth https://t.co/hHnZVpiEa4",,0,0,0,1499437473373454336,[]
2022-11-03 13:25:22+00:00,1588160407226548226,Simple Home Remedies For Malaria https://t.co/Yk3y66SUYG,,0,0,0,368184716,[]
2022-11-03 13:24:57+00:00,1588160302885253120,"Ensuring complete treatment-2nd day follow up of one Malaria PV positive case through ASHA under CHC khallikote.
#zeromalaria 
#malariaelimination 
@HFWOdisha @nhmodisha @nvbdcpmohfw @Ganjam_Admin @GanjamHealth https://t.co/dDbdX88AXZ",,0,0,0,1499437473373454336,[]
2022-11-03 13:17:57+00:00,1588158540174196743,"Follow these methods to prevent malaria in autumn, know about a new medicine https://t.co/5zXPIuF297",,0,0,0,1350623320136421377,[]
2022-11-03 13:16:39+00:00,1588158216239718400,"Fight Malaria,Keep mosquitoes 🦟 far away from you and your loved ones.
Get yourself Ballet mosquito repellent from Pearl Green Pharmacy Kansanga after Kansanga Market and at Pearl Green Pharmacy GardenCity Mall. Call or WhatsApp 0706404040 to Order. https://t.co/5LkGNvym5z",,1,0,2,1100749713891082240,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1502374025170882561', 'name': 'WhatsApp', 'description': 'WhatsApp Messenger, or simply WhatsApp, is an internationally available American freeware, cross-platform centralized instant messaging and voice-over-IP service owned by Meta Platforms.'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847870201580232704', 'name': 'Dance', 'description': 'Dance'}}]"
2022-11-03 13:16:17+00:00,1588158123163934720,"We want to make drugs here, invest new ones. The other day we were in Matugga and we were going through the issue of malaria. Apparently, there is no new drug of malaria since 1820, when a French doctor stole the medicine the Indians that treated him. -President Museveni. https://t.co/kO1l0GGx6I",,0,0,0,1560976449124851716,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1504046508412334083', 'name': 'Medicine Day', 'description': 'Medicine Day in Turkey'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1504046508412334083', 'name': 'Medicine Day', 'description': 'Medicine Day in Turkey'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1504046508412334083', 'name': 'Medicine Day', 'description': 'Medicine Day in Turkey'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '907660997090934784', 'name': 'Yoweri Museveni', 'description': 'Ugandan President Yoweri Museveni'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '907660997090934784', 'name': 'Yoweri Museveni', 'description': 'Ugandan President Yoweri Museveni'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '907660997090934784', 'name': 'Yoweri Museveni', 'description': 'Ugandan President Yoweri Museveni'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]"
2022-11-03 13:13:42+00:00,1588157470974910468,"We want to make drugs here, invest new ones. The other day we were in Matugga and we were going through the issue of malaria. Apparently there is no new drug of malaria since 1820, when a French doctor stole the medicine the Indians that treated him.-President Museveni. https://t.co/f4sJGfgBTA",,1,0,1,1463762001864310800,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1504046508412334083', 'name': 'Medicine Day', 'description': 'Medicine Day in Turkey'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1504046508412334083', 'name': 'Medicine Day', 'description': 'Medicine Day in Turkey'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1504046508412334083', 'name': 'Medicine Day', 'description': 'Medicine Day in Turkey'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '907660997090934784', 'name': 'Yoweri Museveni', 'description': 'Ugandan President Yoweri Museveni'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '907660997090934784', 'name': 'Yoweri Museveni', 'description': 'Ugandan President Yoweri Museveni'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '907660997090934784', 'name': 'Yoweri Museveni', 'description': 'Ugandan President Yoweri Museveni'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]"
2022-11-03 13:13:25+00:00,1588157400451895298,"Follow these methods to prevent malaria in autumn, know about a new medicine https://t.co/wjn0gTfXON",,0,0,0,783060787183046657,[]
2022-11-03 13:12:11+00:00,1588157090572472321,"FREE MEDICAL OUTREACH!!!

Take Advantage Of Our FREE Medical Outreach…

FEATURING:
- Free Registration and Consultation by the Doctor 
- Free Free Check 
-Free Medications and Malaria Test
- Free HIV Screening and Counseling 
- Free Blood Glucose Level 
- Free Blood Pressure https://t.co/vJ4dvA5MkA",,0,1,0,1331179818247991298,[]
2022-11-03 13:11:13+00:00,1588156848888332288,Mehn Alert is better than ACT in treating malaria 😁😁,,0,0,0,1883147784,[]
2022-11-03 13:10:46+00:00,1588156734987796480,"Brethren,the Grace of Our Lord Jesus Christ is sufficient.
This after battling malaria,am super excited for divine healing now at work station. https://t.co/2kMNaVWVRv",,0,0,1,3314905949,[]
2022-11-03 13:07:24+00:00,1588155887083917313,BEFORE THEY CANCELED HIM PRESIDENT TRUMP TWEETED THIS TRUTH. CHLORINE DIOXIDE IS WHAT THEY USED TO CURE MALARIA BEFORE THEY INVENTED HYDROXYCHLORIQUINE. IT IS AS EFFECTIVE AS HCQ WITH 0 TOXICITY. YOU CAN MAKE IT AT HOME FOR PENNEY'S https://t.co/LcRgoVBdxh,,0,0,0,1586022748073078786,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]"
2022-11-03 13:02:40+00:00,1588154695478042626,"#Africans una see #Malaria?Make we try respect it.Don’t ever think that Malaria is common,it can humbled even Emperors. Unfortunately,the World don’t want to help us wit a vaccine.African scientists don’t care,so they can make money out of the millions of malaria #drugs out there",,0,0,0,179629215,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-11-03 13:02:19+00:00,1588154608823812096,"Working in an uncountry ICU. You will admit 4 patients. 2 with snakes bites, 1 with organophosphate poisoning and a 16yrs old in septic shock and peuperal sepsis.  Not DKA, Not MI, Not PE, Not CCF, Not TIA, occasionally TBI, AKI or cerebral malaria or ludwigs angina. https://t.co/0CHtyLg5oQ",,0,1,2,1008357508967227392,[]
2022-11-03 13:02:02+00:00,1588154534790156289,"President Museveni- We want to make drugs here, invest new ones. The other day we were in Matugga and we were going through the issue of malaria. Apparently, there is no new drug of malaria since 1820, when a French doctor stole the medicine the Indians that treated him. https://t.co/uI4xGIBspm",,6,0,6,1489873858450628609,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1504046508412334083', 'name': 'Medicine Day', 'description': 'Medicine Day in Turkey'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1504046508412334083', 'name': 'Medicine Day', 'description': 'Medicine Day in Turkey'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1504046508412334083', 'name': 'Medicine Day', 'description': 'Medicine Day in Turkey'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '907660997090934784', 'name': 'Yoweri Museveni', 'description': 'Ugandan President Yoweri Museveni'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '907660997090934784', 'name': 'Yoweri Museveni', 'description': 'Ugandan President Yoweri Museveni'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '907660997090934784', 'name': 'Yoweri Museveni', 'description': 'Ugandan President Yoweri Museveni'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]"
2022-11-03 13:01:18+00:00,1588154349607391232,Invasive mosquito could disrupt Africa’s ‘landscape of malaria’ after cases rise https://t.co/kf3hy84ex0,,0,0,0,56399493,[]
2022-11-03 13:00:45+00:00,1588154212642430976,Malaria has won Liverpool two trophies 😂get both of them 🙌🏻YNWA 💀 https://t.co/JZsJ8nqdsm,,0,1,1,865325703067308032,"[{'domain': {'id': '156', 'name': 'Cities', 'description': 'Cities around the world'}, 'entity': {'id': '864490152067907586', 'name': 'Liverpool', 'description': 'Liverpool'}}]"
2022-11-03 13:00:13+00:00,1588154080592990209,Unusual malaria outbreak tied to invasive mosquito https://t.co/TnbYtqai8E,,0,0,0,940730965168705536,[]
2022-11-03 13:00:02+00:00,1588154032471826435,"The #GCAM last month emphasized how investments in R&amp;D are fundamental to solving Africa's biggest public health challenges.

Learn from malaria researchers, @djimdeab and Isabella Oyier, about how R&amp;D has helped progress their mission to #EndMalaria. ⬇️

https://t.co/2JPliUiGd7",,0,0,0,712255323806015488,[]
2022-11-03 12:57:37+00:00,1588153426466471936,"Let's dig into some key facts about Malaria!

#malaria #fever #facts #factsmatter #disease #infection #prevention #cure #treatment #kolkata #nursinghome #divinenh #divine https://t.co/wWo24BuchB",,0,0,0,1543940326317928448,[]
2022-11-03 12:49:55+00:00,1588151485312933888,Check out this awesome work by @Cori_Fain from our lab! Endothelial MHCI expression is required for blood brain barrier disruption and CD8 T cells mediated pathology during cerebral malaria infection! Congratulations @Cori_Fain and @DrAaronJJohnson on this great work! https://t.co/lBSW6OK9YY,,1,0,4,1118629815353999362,[]
2022-11-03 12:49:36+00:00,1588151408263585792,"Asian #Mosquito Linked to #Ethiopian Outbreak

Experts raise alarm that the #malaria landscape in Africa could change as a new study links a mosquito native to South Asia,India &amp; the Persian Gulf specifically,to an urban outbreak of the disease in Ethiopia
https://t.co/cZa9AVyMs2",,1,0,2,3096504748,[]
