Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count,author_id,context_annotations
2022-06-30 07:30:53+00:00,1542410326120902656,It's either ment or malaria 😂💀 https://t.co/04G548FUXJ,,0,0,0,1386907220965797888,"[{'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1045046778876153856', 'name': 'Going Out', 'description': 'This entity tracks all conversations about going out.'}}]"
2022-06-30 07:27:32+00:00,1542409486912344065,"Come work with us at Teleton Kids Institute!  

You'll use #rstats to develop and apply geostatistical models in for estimating malaria risk.
  
https://t.co/F01ngR0a42

Job closing date is now 08/07/2022

#malaria 
#GIS",,3,0,1,1823987821,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10057652937', 'name': 'Teleton 2019'}}]"
2022-06-30 07:23:02+00:00,1542408353900646402,"I don't know if there is a correlation between malaria and being broke 

Once I broke like this
Malaria don set in 
🤦🏾‍♂️",{'place_id': '00d299a64dc24041'},0,0,1,2408669123,[]
2022-06-30 07:18:28+00:00,1542407202014724096,"READ: Some good news for the fight against #malaria. ""When the results were shown to her and her colleagues, she recalls: 'The data was being presented. And … you get goosebumps. It was absolutely extraordinary. It still is.'"" @SECTION27news @HealthZA 
https://t.co/W7RzfIvw8T",,1,0,0,734313408930123776,[]
2022-06-30 07:16:52+00:00,1542406801370513414,It's raining season. Mosquitoes are having sex and single people are treating malaria. Eya.,,0,0,1,1230011590159798272,[]
2022-06-30 07:16:07+00:00,1542406611993612288,"Estimating female malaria mosquito age by quantifying Y-linked genes in stored male spermatozoa 
https://t.co/uqvZeUC8YI",,0,0,0,2964115941,[]
2022-06-30 07:15:53+00:00,1542406551620780034,"👋 @JustinTrudeau @cafreeland @HarjitSajjan: The COVID pandemic has set back years of progress in the fight against HIV/AIDS, TB, &amp; malaria. With a #1Point2Billion dollar pledge, Canada can help get the world back on track and save 20 million lives. Will you #FightForWhatCounts?",,0,0,0,1375081148,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '969505288612016128', 'name': 'Chrystia Freeland', 'description': 'Chrystia Freeland'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '969505288612016128', 'name': 'Chrystia Freeland', 'description': 'Chrystia Freeland'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '834164697880416257', 'name': 'Justin Trudeau', 'description': 'Canadian Prime Minister Justin Trudeau'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '834164697880416257', 'name': 'Justin Trudeau', 'description': 'Canadian Prime Minister Justin Trudeau'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1219057585707315201', 'name': 'COVID-19: Latest news updates from around the world', 'description': 'This page is a timeline of Tweets with the latest information and updates on COVID-19 from experts, journalists, health authorities and other trusted sources from around the world. For more on COVID-19, visit: twitter.com/explore/tabs/covid-19'}}]"
2022-06-30 07:08:22+00:00,1542404659935166464,"It was my birthday, you didn’t wish me “happy birthday”... its now your birthday me sef didn’t wish you and you’re upset. Is it ment or malaria? Cause i don’t understand",,0,0,2,1266132965945475072,[]
2022-06-30 07:07:57+00:00,1542404555484172288,"An encouraging example is afforded by the remarkable fact that malaria, which was once rife in certain districts of England, has now died out, although the Anopheles maculipennis mosquito still exists there.",,0,0,0,1538805560723636224,[]
2022-06-30 07:02:20+00:00,1542403143497125894,Don't forget to take your #Malaria pill!,,1,0,0,2231406062,[]
